id;sub_id;subcategory;url
128297;9542;Женщинам;https://www.wildberries.ru/catalog/premium/zhenshchinam
128297;9545;Мужчинам;https://www.wildberries.ru/catalog/premium/muzhchinam
128297;9548;Детям;https://www.wildberries.ru/catalog/premium/detyam
128297;59135;Обувь и аксессуары;https://www.wildberries.ru/catalog/premium/obuv-i-aksessuary
