id;sub_id;subcategory;url
12;15;Видео;https://digital.wildberries.ru/catalog/video
12;16;Аудио;https://digital.wildberries.ru/catalog/audio
12;17;Электронные Книги;https://digital.wildberries.ru/catalog/books
12;18;Аудиокниги;https://digital.wildberries.ru/catalog/audiobooks
12;19;Ключи и сертификаты;https://digital.wildberries.ru/catalog/certs
12;93;Контент;https://digital.wildberries.ru/catalog/digital
12;100;Услуги;https://digital.wildberries.ru/catalog/services
