id;sub_id;subcategory;url
61037;130628;Регионы;https://vmeste.wildberries.ru/adventure
61037;130627;Авиабилеты;https://vmeste.wildberries.ru/avia
61037;130629;Ж/д билеты;https://vmeste.wildberries.ru/rail
61037;130630;Автобусы;https://vmeste.wildberries.ru/bus
61037;130631;Маршруты;https://vmeste.wildberries.ru/ammp
